TOMO 03 — BESTIARIO, NPC Y COMPAÑEROS

Fuente operativa de enemigos, criaturas, NPC, compañeros y amenazas.

Edición 5.1 — Versión refinada para lectura de libro

Nota editorial: esta versión conserva la información útil de las iteraciones anteriores, unifica fichas heredadas bajo IDs maestros y retira del cuerpo principal títulos técnicos repetidos, separadores visuales y marcas internas de trabajo. Las fuentes, alias y notas de trazabilidad no se pierden: se conservan en apéndice cuando corresponde.
## Balance final de amenazas

### Prueba matemática de mesa
Antes de cambiar una ficha, probarla contra tres armas de su etapa: una débil, una estándar y una fuerte. Si la amenaza muere antes o después de la duración ideal, marcar la ficha para balance en vez de corregirla de forma destructiva.

| Resultado de prueba | Acción editorial |
|---|---|
| muere demasiado rápido | revisar PV, defensa, cantidad o cobertura |
| dura demasiado | revisar PV, DR/ER/RR, debilidad o daño mínimo |
| no amenaza al grupo | revisar daño, táctica o número |
| elimina al grupo sin margen | revisar daño, AP, cantidad o telegráfico narrativo |

### Escalado por jugadores
1 jugador usa el mínimo de enemigos. 2 jugadores usan cantidad base. 3 jugadores agregan menores o cobertura. 4 jugadores agregan oleadas, líder o presión de objetivo. No duplicar jefes salvo escena final.

TOMO 03 — BESTIARIO: BALANCE Y ESCALADO DE COMBATE

1. DURACION ESPERADA POR AMENAZA
| Amenaza | Rol | Duracion ideal |
|---:|---|---|
| 1-2 | plaga, fauna menor, enemigo ambiental | 1-2 turnos |
| 3-4 | saqueador, robot basico, criatura comun | 2-3 turnos |
| 5-6 | enemigo tactico, supermutante, synth fuerte | 3-5 turnos |
| 7-8 | elite, jefe menor, criatura apex local | 5-7 turnos |
| 9-10 | jefe de escena o amenaza final | escena completa |

2. LECTURA DE AP EN ENEMIGOS
AP en fichas de enemigo significa Puntos de Accion tacticos del enemigo. Si una mesa quiere simplificar:
- AP bajo: 1 accion + movimiento corto.
- AP medio: 1 accion + movimiento normal + reaccion simple.
- AP alto: 2 acciones o accion fuerte + movimiento.

3. ESCALADO POR NUMERO DE JUGADORES
- No duplicar elites automaticamente.
- Primero aumentar enemigos menores.
- Segundo agregar cobertura, alarma o refuerzo.
- Tercero mejorar posicion tactica.
- Solo aumentar PV si la escena debe ser jefe o amenaza final.

4. MARCAS DE BALANCE
Si una ficha no cumple duracion esperada, no se modifica de inmediato. Se marca:
REQUIERE_BALANCE_PV, REQUIERE_BALANCE_DANO, REQUIERE_BALANCE_DEFENSA o REQUIERE_BALANCE_AMENAZA.


Resultado de auditoría:
- No se modifican PV, AP, DR, ER, RR, daño ni amenaza existentes.
- Cualquier cambio numérico futuro debe pasar por prueba de 3 rondas: inicio, medio y alto.
- Enemigos con PV alto y amenaza baja quedan marcados para revisión contextual: pueden ser pasivos, ambientales o resistentes pero poco letales.
- Enemigos con daño alto y AP alto deben revisarse contra armaduras del Tomo 05 para evitar muerte súbita.
- Regla de seguridad: ningún enemigo normal debería requerir más de 6-8 impactos medios salvo jefe, criatura apex, servoarmadura, robot pesado o escena final.
- Información eliminada: 0.

Criterio aplicado:
- No se cambian valores de PV, AP, daño, DR, ER ni RR en fichas existentes.
- La simulación se agrega como capa de auditoría para decidir ajustes posteriores sin destruir datos.
- AP sigue significando Puntos de Acción.
- Fórmula provisional de test: mitigación por tramo de defensa + daño mínimo táctico. No reemplaza Tomo 01; sirve para detectar bloqueos.

### Distribución real detectada en los tomos
| Métrica | Muestras | P10 | P25 | P50 | P75 | P90 |
|---|---:|---:|---:|---:|---:|---:|
| PV enemigos Tomo 03 | 213 | 85.0 | 210.0 | 500.0 | 1000.0 | 1800.0 |
| DR enemigos Tomo 03 | 213 | 15.0 | 45.0 | 95.0 | 180.0 | 260.0 |
| ER enemigos Tomo 03 | 213 | 5.0 | 35.0 | 80.0 | 140.0 | 208.0 |
| Amenaza enemigos Tomo 03 | 213 | 1.1 | 1.5 | 2.2 | 3.1 | 4.2 |
| Daño base armas Tomo 04 | 106 | 22.0 | 28.0 | 45.0 | 55.0 | 150.0 |
| Coste AP armas Tomo 04 | 99 | 20.0 | 25.0 | 28.0 | 35.0 | 42.0 |
| DR armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |
| ER armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |

### Fórmula de test usada en esta simulación
- Defensa 0–25: reduce 0 daño.
- Defensa 26–75: reduce 5 daño.
- Defensa 76–150: reduce 10 daño.
- Defensa 151–250: reduce 20 daño.
- Defensa 251–400: reduce 35 daño.
- Defensa 401+: reduce 50 daño.
- Si el arma puede afectar al objetivo pero el cálculo baja a 0, usar daño mínimo táctico: máximo entre 1 y 10% del daño base.
- Rondas de referencia: se calcula con presupuesto abstracto de 100 AP tácticos para comparar armas; no sustituye la economía oficial del Tomo 01.

### Resultado de simulación representativa
| Arma | Enemigo | Amenaza | PV | DR/ER | Daño efectivo | Impactos | Rondas ref. | Estado |
posteriores. No siente miedo, dolor ni radiación; ejecuta protocolos. En escena conviene describir servomotores,
luces de sensor, voz sintética, calor de armas y rutinas de seguridad activándose. En términos de ficha, su lectura
mecánica parte de PV 350-800, DR 70-160, ER 120-240 y RR 0. Categoría: Robot domestico. Origen: Base.
Imagen de referencia sugerida:
  - Miss Nanny: referencia visual sugerida, instalación prebélica con luces de emergencia y paneles dañados, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Flota. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: soporte. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 3: armas integradas. Efecto cuantificable: aplica 5-40 RAD/s o daño radiactivo por impacto; reduce salud máxima si no se gestiona. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Pulso. Efecto táctico cuantificable: aumenta eficacia contra robots/servoarmaduras y puede romper ventaja tecnológica.
  - Debilidad ampliada 2: hackeo. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Sentry Bot Mk II
  Categoría: Robot pesado
  Descripción mejorada: Sentry bot mejorado. En términos de juego, destaca por PV 2200, defensa física 320, defensa energética 320 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 2200
    AP: 100
    DR: 320
    ER: 320
    RR: 0
    RESISTENCIA_FUEGO: 100
    RESISTENCIA_VENENO: 100
    RESISTENCIA_FRIO: 100
    RESISTENCIA_EXPLOSIVO: 150
    VELOCIDAD_NUMERICA: 2/10
    PERCEPCION_NUMERICA: 8/10
    SIGILO_DETECCION_NUMERICA: 0/10
      SPECIAL_CALCULADO: S 8 / P 7 / E 8 / C 1 / I 4 / A 3 / L 2
      AMENAZA_VALOR: 3.8/10
      AMENAZA_NIVEL: Medio
  Daños separados:
- Daño cuerpo a cuerpo 1: 180 por impacto o acción.
- Daño a distancia 1: Minigun/misiles 450 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Armadura/estructura: Chasis Sentry.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Fuego pesado. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: misiles. Efecto medible: ataque a distancia; daño referencial por impacto/ráfaga: Minigun/misiles 450.
- Habilidad 3: explosion final. Efecto medible: daño explosivo alto o letal; radio aproximado 3-8 m según ataque.
  Debilidades separadas:
  - Debilidad 1: Atacar cuando se enfria.
  - Debilidad 2: pulso.
  Ambiente frecuente: Bases militares

Descripción narrativa extendida:
Sentry Bot Mk II es una reliquia funcional de la automatización prebélica o una máquina reprogramada por facciones
posteriores. No siente miedo, dolor ni radiación; ejecuta protocolos. En escena conviene describir servomotores,
luces de sensor, voz sintética, calor de armas y rutinas de seguridad activándose. En términos de ficha, su lectura
mecánica parte de PV 2200, DR 320, ER 320 y RR 0. Categoría: Robot pesado. Origen: Base.
Imagen de referencia sugerida:
  - Sentry Bot Mk II: referencia visual sugerida, instalación prebélica con luces de emergencia y paneles dañados, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Fuego pesado. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: misiles. Efecto cuantificable: ataque a distancia con daño referencial Minigun/misiles 450; cobertura dura reduce exposición 50%-90%. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 3: explosion final. Efecto cuantificable: daño explosivo en radio aproximado de 3-8 m; potencialmente letal sin cobertura. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Atacar cuando se enfria. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
  - Debilidad ampliada 2: pulso. Efecto táctico cuantificable: aumenta eficacia contra robots/servoarmaduras y puede romper ventaja tecnológica.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Gunner Sentry Bot
  Categoría: Robot pesado de facción
  Descripción mejorada: Sentry bot usado por Gunners. En términos de juego, destaca por PV 2400, defensa física 340, defensa energética 340 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 2400
    AP: 105
    DR: 340
    ER: 340
    RR: 0
    RESISTENCIA_FUEGO: 100
    RESISTENCIA_VENENO: 100
    RESISTENCIA_FRIO: 100
    RESISTENCIA_EXPLOSIVO: 150
    VELOCIDAD_NUMERICA: 2/10
    PERCEPCION_NUMERICA: 8/10
    SIGILO_DETECCION_NUMERICA: 0/10
      SPECIAL_CALCULADO: S 8 / P 7 / E 8 / C 1 / I 4 / A 3 / L 2
      AMENAZA_VALOR: 4.0/10
      AMENAZA_NIVEL: Medio
  Daños separados:
- Daño cuerpo a cuerpo 1: 190 por impacto o acción.
- Daño a distancia 1: Minigun/misiles 480 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Armadura/estructura: Chasis Sentry Gunner.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Apoyo pesado Gunner. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
  Debilidades separadas:
  - Debilidad 1: Pulso.
  - Debilidad 2: cobertura.
  Ambiente frecuente: Bases Gunner

Descripción narrativa extendida:
Gunner Sentry Bot es una reliquia funcional de la automatización prebélica o una máquina reprogramada por facciones
posteriores. No siente miedo, dolor ni radiación; ejecuta protocolos. En escena conviene describir servomotores,
luces de sensor, voz sintética, calor de armas y rutinas de seguridad activándose. En términos de ficha, su lectura
mecánica parte de PV 2400, DR 340, ER 340 y RR 0. Categoría: Robot pesado de facción. Origen: Base.
Imagen de referencia sugerida:
  - Gunner Sentry Bot: referencia visual sugerida, instalación prebélica con luces de emergencia y paneles dañados, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Apoyo pesado Gunner. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Pulso. Efecto táctico cuantificable: aumenta eficacia contra robots/servoarmaduras y puede romper ventaja tecnológica.
  - Debilidad ampliada 2: cobertura. Efecto táctico cuantificable: reduce daño a distancia 50%-90% según exposición.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Liberty Prime
  Categoría: Robot unico gigante
  Descripción mejorada: Robot gigante de la Hermandad del Acero. En términos de juego, destaca por PV Extremo, defensa física Extremo, defensa energética Extremo y resistencia a radiación Extremo. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: Extremo
    AP: Extremo
    DR: Extremo
    ER: Extremo
    RR: Extremo
    RESISTENCIA_FUEGO: 100
    RESISTENCIA_VENENO: 100
    RESISTENCIA_FRIO: 100
    RESISTENCIA_EXPLOSIVO: Extremo
    VELOCIDAD_NUMERICA: 2/10
    PERCEPCION_NUMERICA: 8/10
    SIGILO_DETECCION_NUMERICA: 0/10
      SPECIAL_CALCULADO: S 8 / P 7 / E 8 / C 1 / I 4 / A 3 / L 2
      AMENAZA_VALOR: 1/10
      AMENAZA_NIVEL: Bajo
  Daños separados:
- Daño cuerpo a cuerpo 1: Daño masivo por impacto o acción.
- Daño a distancia 1: Laser/nukes masivo por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Armadura/estructura: Chasis Liberty Prime.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Arma estrategica. Efecto medible: ataque a distancia; daño referencial por impacto/ráfaga: Laser/nukes masivo.
- Habilidad 2: invulnerabilidad narrativa. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
  Debilidades separadas:
  - Debilidad 1: No enfrentar en combate normal.
  Ambiente frecuente: Ruta Brotherhood/Minutemen enemiga

Descripción narrativa extendida:
Liberty Prime es una reliquia funcional de la automatización prebélica o una máquina reprogramada por facciones
posteriores. No siente miedo, dolor ni radiación; ejecuta protocolos. En escena conviene describir servomotores,
luces de sensor, voz sintética, calor de armas y rutinas de seguridad activándose. En términos de ficha, su lectura
mecánica parte de PV Extremo, DR Extremo, ER Extremo y RR Extremo. Categoría: Robot unico gigante. Origen: Base.
Imagen de referencia sugerida:
  - Liberty Prime: referencia visual sugerida, instalación prebélica con luces de emergencia y paneles dañados, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Arma estrategica. Efecto cuantificable: ataque a distancia con daño referencial Laser/nukes masivo; cobertura dura reduce exposición 50%-90%. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: invulnerabilidad narrativa. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: No enfrentar en combate normal. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Raider Scum
  Categoría: Humano hostil
  Descripción mejorada: Saqueador de rango bajo. En términos de juego, destaca por PV 90, defensa física 15, defensa energética 5 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 90
    AP: 60
    DR: 15
    ER: 5
    RR: 0
    RESISTENCIA_FUEGO: 0
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 0
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 5/10
    SIGILO_DETECCION_NUMERICA: 3/10
      SPECIAL_CALCULADO: S 5 / P 6 / E 5 / C 4 / I 4 / A 5 / L 4
      AMENAZA_VALOR: 1.0/10
      AMENAZA_NIVEL: Bajo
  Daños separados:
- Daño cuerpo a cuerpo 1: 20 por impacto o acción.
- Daño a distancia 1: Pipe gun 35 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Objeto/equipo: Pipe gun.
- Objeto/equipo: raider leathers.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Ataque en grupo. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: cobertura pobre. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
  Debilidades separadas:
  - Debilidad 1: Headshot.
  - Debilidad 2: VATS.
  Ambiente frecuente: Campamentos raider

Descripción narrativa extendida:
Raider Scum representa una amenaza social y armada. Su peligro no nace solo de sus estadísticas, sino de su equipo,
su territorio, su facción y su capacidad de usar cobertura, granadas, trampas o refuerzos. En rol puede negociar,
emboscar, huir o pedir ayuda. En términos de ficha, su lectura mecánica parte de PV 90, DR 15, ER 5 y RR 0.
Categoría: Humano hostil. Origen: Base.
Imagen de referencia sugerida:
  - Raider Scum: referencia visual sugerida, campamento armado con barricadas, chatarra, fogata y señales de facción, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Ataque en grupo. Efecto cuantificable: cada enemigo adicional aumenta presión un 15%-25%; si hay 3 o más, la amenaza práctica sube +1 a +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: cobertura pobre. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Headshot. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
  - Debilidad ampliada 2: VATS. Efecto táctico cuantificable: crítico VATS garantiza impacto y multiplica daño según perks; útil contra cabeza, núcleo, piernas o punto débil.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Raider Scavver
  Categoría: Humano hostil
  Descripción mejorada: Saqueador carroñero con equipo improvisado. En términos de juego, destaca por PV 130, defensa física 25, defensa energética 10 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 130
    AP: 65
    DR: 25
    ER: 10
    RR: 0
    RESISTENCIA_FUEGO: 0
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 0
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 5/10
    SIGILO_DETECCION_NUMERICA: 3/10
      SPECIAL_CALCULADO: S 5 / P 6 / E 5 / C 4 / I 4 / A 5 / L 4
      AMENAZA_VALOR: 1.1/10
      AMENAZA_NIVEL: Bajo
  Daños separados:
- Daño cuerpo a cuerpo 1: 30 por impacto o acción.
- Daño a distancia 1: Pipe rifle 50 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Arma equipada: Pipe rifle.
- Armadura/estructura: armor ligera.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Saqueo. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: disparo medio. Efecto medible: ataque a distancia; daño referencial por impacto/ráfaga: Pipe rifle 50.
  Debilidades separadas:
  - Debilidad 1: Escopeta.
  - Debilidad 2: VATS.
  Ambiente frecuente: Ruinas y campamentos

Descripción narrativa extendida:
Raider Scavver representa una amenaza social y armada. Su peligro no nace solo de sus estadísticas, sino de su
equipo, su territorio, su facción y su capacidad de usar cobertura, granadas, trampas o refuerzos. En rol puede
negociar, emboscar, huir o pedir ayuda. En términos de ficha, su lectura mecánica parte de PV 130, DR 25, ER 10 y
RR 0. Categoría: Humano hostil. Origen: Base.
Imagen de referencia sugerida:
  - Raider Scavver: referencia visual sugerida, campamento armado con barricadas, chatarra, fogata y señales de facción, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Saqueo. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: disparo medio. Efecto cuantificable: ataque a distancia con daño referencial Pipe rifle 50; cobertura dura reduce exposición 50%-90%. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Escopeta. Efecto táctico cuantificable: maximiza daño a corta distancia; ideal en pasillos y contra enemigos veloces.
  - Debilidad ampliada 2: VATS. Efecto táctico cuantificable: crítico VATS garantiza impacto y multiplica daño según perks; útil contra cabeza, núcleo, piernas o punto débil.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Raider con servoarmadura
  Categoría: Humano hostil pesado
  Descripción mejorada: Raider usando servoarmadura parcial. En términos de juego, destaca por PV 500-1200, defensa física 150-300, defensa energética 100-240 y resistencia a radiación 150. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 500-1200
    AP: 90
    DR: 150-300
    ER: 100-240
    RR: 150
    RESISTENCIA_FUEGO: 50
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 120
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 5/10
    SIGILO_DETECCION_NUMERICA: 3/10
      SPECIAL_CALCULADO: S 5 / P 6 / E 5 / C 4 / I 4 / A 5 / L 4
      AMENAZA_VALOR: 3.0/10
      AMENAZA_NIVEL: Medio
  Daños separados:
- Daño cuerpo a cuerpo 1: 80 por impacto o acción.
- Daño a distancia 1: Arma pesada/rifle 200 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Arma equipada: Servoarmadura raider parcial.
  - Arma equipada: arma pesada/ref.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Tanque temprano. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: arma pesada. Efecto medible: ataque a distancia; daño referencial por impacto/ráfaga: Arma pesada/rifle 200.
  Debilidades separadas:
  - Debilidad 1: Pulso.
  - Debilidad 2: fusion core.
  - Debilidad 3: explosivos.
  Ambiente frecuente: Campamentos raider altos

Descripción narrativa extendida:
Raider con servoarmadura representa una amenaza social y armada. Su peligro no nace solo de sus estadísticas, sino
de su equipo, su territorio, su facción y su capacidad de usar cobertura, granadas, trampas o refuerzos. En rol
puede negociar, emboscar, huir o pedir ayuda. En términos de ficha, su lectura mecánica parte de PV 500-1200, DR
150-300, ER 100-240 y RR 150. Categoría: Humano hostil pesado. Origen: Base.
Imagen de referencia sugerida:
  - Raider con servoarmadura: referencia visual sugerida, campamento armado con barricadas, chatarra, fogata y señales de facción, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Tanque temprano. Efecto cuantificable: aumenta duración del combate; tratar como reducción práctica de 25%-60% del daño entrante hasta usar tipo de daño adecuado. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: arma pesada. Efecto cuantificable: ataque a distancia con daño referencial Arma pesada/rifle 200; cobertura dura reduce exposición 50%-90%. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Pulso. Efecto táctico cuantificable: aumenta eficacia contra robots/servoarmaduras y puede romper ventaja tecnológica.
  - Debilidad ampliada 2: fusion core. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
